Inglés,Español,Module,Sección,
Empty attribute value constant,Empty attribute value constant,module,Magento_ImportExport,1
Empty log,Empty log,module,Magento_Support,1
In Cart,En Carrito,module,Magento_Msrp,1
On Gesture,En Gesto,module,Magento_Msrp,1
in row(s):,en la(s) línea(s):,module,Magento_ImportExport,1
in row(s),en línea(s),module,Magento_ImportExport,1
On Hold,En Retención,module,Magento_Sales,1
Live,En vivo,module,Magento_Shipping,1
"Enable ""Add Product To Compare List"" Report","Enable ""Add Product To Compare List"" Report",module,Magento_Reports,1
"Enable ""Product Added To Cart"" Report","Enable ""Product Added To Cart"" Report",module,Magento_Reports,1
"Enable ""Product Added To WishList"" Report","Enable ""Product Added To WishList"" Report",module,Magento_Reports,1
"Enable ""Product View"" Report","Enable ""Product View"" Report",module,Magento_Reports,1
"Enable ""Send Product Link To Friend"" Report","Enable ""Send Product Link To Friend"" Report",module,Magento_Reports,1
"Enable ""Share WishList"" Report","Enable ""Share WishList"" Report",module,Magento_Reports,1
"Enable ""trust this device"" option","Enable ""trust this device"" option",module,MSP_TwoFactorAuth,1
Enable Adaptive Device Pixel Ratios,Enable Adaptive Device Pixel Ratios,module,Fastly_Cdn,1
Enable Address Search,Habilitar búsqueda de dirección,module,Magento_CheckoutAddressSearch,1
Enable Amazon Pay,Habilitar Amazon Pay,module,Amazon_Core,1
Enable API Logging,Enable API Logging,module,Temando_Shipping,1
Enable Archiving,Habilitar archivado,module,Magento_SalesArchive,1
Enable B2B Quote,Enable B2B Quote,module,Magento_NegotiableQuote,1
Enable Backup,Enable Backup,module,Magento_Backup,1
Enable Catalog Event Widget on Storefront,Enable Catalog Event Widget on Storefront,module,Magento_CatalogEvent,1
Enable Catalog Events Functionality,Enable Catalog Events Functionality,module,Magento_CatalogEvent,1
Enable Chapter/Section,Habilitar capítulo/Sección,module,Magento_VersionsCms,1
Enable Click and Collect at Checkout,Enable Click and Collect at Checkout,module,Temando_Shipping,1
Enable Collection Points at Checkout,Enable Collection Points at Checkout,module,Temando_Shipping,1
Enable Crawler Protection,Enable Crawler Protection,module,Fastly_Cdn,1
Enable Credit Card Verification Field,Enable Credit Card Verification Field,module,Magento_AuthorizenetAcceptjs,1
Enable Customer Segment Functionality,Enable Customer Segment Functionality,module,Magento_CustomerSegment,1
Enable Deep Image Optimization,Habilitar la optimización de imágen profunda,module,Fastly_Cdn,1
Enable Dynamic Block,Habilitar bloque dinámico,module,Magento_Banner,1
Enable EAV Indexer,Enable EAV Indexer,module,Magento_CatalogSearch,1
Enable Fastly Edge Modules,Enable Fastly Edge Modules,module,Fastly_Cdn,1
Enable Frontend Resize,Enable Frontend Resize,module,Magento_Backend,1
Enable GeoIP,Enable GeoIP,module,Fastly_Cdn,1
Enable GeoIP for country/language lookup.,Enable GeoIP for country/language lookup.,module,Fastly_Cdn,1
Enable Gift Registry,Enable Gift Registry,module,Magento_GiftRegistry,1
Enable Hierarchy Functionality,Enable Hierarchy Functionality,module,Magento_VersionsCms,1
Enable Hierarchy Metadata,Enable Hierarchy Metadata,module,Magento_VersionsCms,1
Enable Hints for Storefront with URL Parameter,Enable Hints for Storefront with URL Parameter,module,Magento_Backend,1
Enable Invitations Functionality,Enable Invitations Functionality,module,Magento_Invitation,1
Enable Invitations on Storefront,Enable Invitations on Storefront,module,Magento_Invitation,1
Enable Login with Amazon,Enable Login with Amazon,module,Amazon_Core,1
Enable Maintenance Mode,Habilitar el modo de mantenimiento,module,Fastly_Cdn,1
Enable Multiple Wish Lists,Enable Multiple Wish Lists,module,Magento_MultipleWishlist,1
Enable Order by SKU on My Account in Storefront,Enable Order by SKU on My Account in Storefront,module,Magento_AdvancedCheckout,1
Enable Page Builder,Enable Page Builder,module,Magento_PageBuilder,1
Enable Pagination,Enable Pagination,module,Magento_VersionsCms,1
Enable Parallax Background,Enable Parallax Background,module,Magento_PageBuilder,1
Enable Path Protection,Enable Path Protection,module,Fastly_Cdn,1
Enable Quick Order,Enable Quick Order,module,Magento_QuickOrder,1
Enable Reminder Emails,Enable Reminder Emails,module,Magento_Reminder,1
Enable Requisition List,Enable Requisition List,module,Magento_RequisitionList,1
Enable Reward Points Functionality,Enable Reward Points Functionality,module,Magento_Reward,1
Enable Reward Points Functionality on Storefront,Enable Reward Points Functionality on Storefront,module,Magento_Reward,1
Enable RMA on Product Level,Enable RMA on Product Level,module,Magento_Rma,1
Enable RMA on Storefront,Enable RMA on Storefront,module,Magento_Rma,1
Enable Scheduled File History Cleaning,Enable Scheduled File History Cleaning,module,Magento_ScheduledImportExport,1
Enable Search Recommendations,Enable Search Recommendations,module,Magento_AdvancedSearch,1
Enable Search Suggestions,Enable Search Suggestions,module,Magento_AdvancedSearch,1
Enable Shared Catalog,Enable Shared Catalog,module,Magento_SharedCatalog,1
Enable Store Credit Functionality,Enable Store Credit Functionality,module,Magento_CustomerBalance,1
Enable sync,Enable sync,module,Temando_Shipping,1
Enable Template Path Hints for Admin,Enable Template Path Hints for Admin,module,Magento_Backend,1
Enable Template Path Hints for Storefront,Enable Template Path Hints for Storefront,module,Magento_Backend,1
"Enable this if you have a checkout process that allows the visitor to
 enter their email address during the checkout, but it does not update quote table instantly.","Enable this if you have a checkout process that allows the visitor to
 enter their email address during the checkout, but it does not update quote table instantly.",module,Dotdigitalgroup_Email,1
"Enable this is you want to import consent insight data when customers subscribe via the newsletter signup form, registration form or during checkout.","Enable this is you want to import consent insight data when customers subscribe via the newsletter signup form, registration form or during checkout.",module,Dotdigitalgroup_Email,1
Enable this provider,Enable this provider,module,MSP_TwoFactorAuth,1
Enable TLS?,Enable TLS?,module,Fastly_Cdn,1
Enable Two Factor Auth,Enable Two Factor Auth,module,MSP_TwoFactorAuth,1
Enable/Disable,Habilitado/Deshabilitado,module,Fastly_Cdn,1
Enabled when authorized items require a new shipment.,Enabled when authorized items require a new shipment.,module,Magento_Rma,1
Enabled\Disabled,Habilitado/Deshabilitado,module,Dotdigitalgroup_Email,1
"Enables Chapter/Section functionality for this node, its sub-nodes and pages","Enables Chapter/Section functionality for this node, its sub-nodes and pages",module,Magento_VersionsCms,1
Enables/Disables Fastly Edge Modules menu.,Enables/Disables Fastly Edge Modules menu.,module,Fastly_Cdn,1
"Enabling maintenance mode allows admin IPs (IPs specified in .maintenance.ip file) to access
 the site as normal while returning an error page to everyone else.","Enabling maintenance mode allows admin IPs (IPs specified in .maintenance.ip file) to access
 the site as normal while returning an error page to everyone else.",module,Fastly_Cdn,1
Header (center),Encabezado (centro),module,Magento_Paypal,1
Offloader header,Encabezado de liberador de carga,module,Magento_Backend,1
HTML Head,Encabezado HTML,module,Magento_Theme,1
We found some problems with the data.,Encontramos algunos problemas con los datos.,module,Magento_SendFriend,1
"We found another row with this email, website and address ID combination.","Encontramos otra línea con ésta combinación de email, sitio web e ID de dirección.",module,Magento_CustomerImportExport,1
We found another order status with the same order status code.,Encontramos otro estado de orden con el mismo código de estado de orden.,module,Magento_Sales,1
"We found updated rules that are not applied. Please click ""Apply Rules"" to update your catalog.","Encontramos reglas actualizadas que no están siendo aplicadas. Por favor haga click en ""Aplicar Reglas"" para actualizar su catálogo.",module,Magento_CatalogRule,1
We found an item options declaration error.,Existe un error en la declaración de las opciones del artículo.,module,Magento_Quote,1
We found an invalid item option format.,El formato de la opción es inválido para el artículo.,module,Magento_Quote,1
We found an invalid entity model.,Encontramos un modelo de entidad no válido.,module,Magento_Sales,1
"We found a duplicate website, tier price, customer group and quantity.","Encontramos un sitio web duplicado, precio por niveles, grupo de clientes y cantidad.",module,Magento_Catalog,1
"We found an unsupported transaction type ""%1"".","Encontramos un tipo de transacción sin soporte ""%1"".",module,Magento_Sales,1
We found an invalid value in a website column.,Encontramos un valor no válido en una columna de sitio web.,module,Magento_CustomerImportExport,1
"We found an invalid quantity to invoice item ""%1"".","Encontramos una cantidad no válida para facturar el artículo ""%1"".",module,Magento_Sales,1
"We found an invalid quantity to refund item ""%1"".","Encontramos una cantidad no válida para reembolsar el artículo ""%1"".",module,Magento_Sales,1
We found a directory with the same name.,Encontramos una carpeta con el mismo nombre.,module,Magento_Theme,1
We found a directory with the same name. Please try another folder name.,Encontramos una carpeta con el mismo nombre. Por favor intente con otro nombre de carpeta.,module,Magento_Cms,1
Find Order By,Encontrar Orden Por,module,Magento_Sales,1
Queue Newsletter,Enfilar Boletín,module,Magento_Newsletter,1
Queue Information,Enfilar Información,module,Magento_Newsletter,1
ENGAGEMENT CLOUD,ENGAGEMENT CLOUD,module,Dotdigitalgroup_Email,1
My Cart Link,Enlace a Mi Carrito,module,Magento_Checkout,1
My Wish List Link,Enlace a Mi Lista de Compras,module,Magento_Wishlist,1
Link to a CMS Page,Enlace a Página CMS,module,Magento_Cms,1
Link to a Specified Product,Enlace a Producto Especificado,module,Magento_Catalog,1
Link to a Specified Category,Enlace a una Categoría Especificada,module,Magento_Catalog,1
Catalog Product Link,Enlace de Catálogo de Productos,module,Magento_Catalog,1
